"600073","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","由於發生了緊急事態，因此所有升降機都暫停使用了，<hex:02100103>此次情況史無前例，所以目前無法確定何時能夠恢復運作。<hex:02100103>現在請優先考慮自身安全。","0","0"
"600072","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這裡是兌換靈魂資源的窗口。<hex:02100103>佐拉加王弄出那場慘劇後，來兌換靈魂資源的人劇增，<hex:02100103>再加上要優先分配給狩獵者，所以兌換需要等待一些時間。","0","0"
"600075","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然我在剛才的那場襲擊中平安倖存，但是妻子的家人卻……<hex:02100103>多虧有靈魂資源他們才撿回一條命，不過還是受了很大的刺激。<hex:02100103>我都不敢想像他們當時有多害怕……","0","0"
"600074","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這裡是升降機大廳，由於是公務區域，<hex:02100103>因此只有獲得許可的人才可以使用。<hex:02100103>敬請諒解。","0","0"
"600077","0","1","1","0","0","9072","0","0","1","1","1","0","0","0","0","0","0","False","False","False","聽說襲擊的受害者可以得到撫卹金，<hex:02100103>不過目前還沒有正式公布這件事……<hex:02100103>我都懷疑是不是真有此事。","0","0"
"600076","0","1","1","0","0","9072","0","0","1","1","1","0","0","0","0","0","0","False","False","False","在妻子的提議下，<hex:02100103>我決定向政府申請能多些時間陪伴家人的工作。<hex:02100103>畢竟以後的事誰也說不定……","0","0"
"600079","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然多處因佐拉加王的野蠻行徑受到損害，<hex:02100103>但商業區域卻基本上沒什麼損失，還可以繼續交易。<hex:02100103>如果經濟停滯，恐怕形勢會更糟，現在這樣真是不幸中的萬幸。","0","0"
"600078","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","人們已經逐漸從那場襲擊造成的恐慌中走了出來，<hex:02100103>但是行政方面想要完全恢復還需要一些時間。<hex:02100103>雖然古魯加大人年齡尚小，但我希望他能早日挑起大梁。","0","0"
"600065","0","1","2","0","0","933","0","0","1","1","1","624","0","0","0","0","0","False","False","False","感覺四周的空氣充滿了不安……<hex:02100103>不過正是這種時候，才需要遊戲一下放鬆身心，你覺得呢？","0","0"
"600064","0","1","2","0","0","764","0","0","1","1","1","0","605","0","0","0","0","False","False","False","有什麼能幫您的嗎？<hex:02100103>我們負責為來到這裡的客人提供服務。","那邊的玉皮露是我的妹妹，<hex:02100103>跟我一起在這裡工作。<hex:02100103>方便的話，請您也去跟她交流一下吧。","0"
"600067","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這裡是處理職業相關事務的窗口。<hex:02100103>不過最近這裡變成了大家傾訴不安的地方……<hex:02100103>為了緩解大家不安的情緒，我會盡我所能。","0","0"
"600066","0","1","2","0","0","9003","0","0","1","1","1","605","0","0","0","0","0","False","False","False","接下來圖萊尤拉將會進入動盪的時代。<hex:02100103>越是這種時候，越不能讓精神太過緊繃！<hex:02100103>我會好好想一想有沒有什麼遊戲的新點子，方便大家放鬆！","0","0"
"600069","0","1","2","0","0","757","0","0","1","1","1","624","0","0","0","0","0","False","False","False","就算一味地傷心，理王也無法安息。<hex:02100103>我會一直在這裡調酒的，<hex:02100103>你要是想喝點什麼，就來點單吧。","0","0"
"600068","0","1","2","0","0","757","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我搞不懂武王的意圖。<hex:02100103>我能做的也只有搖動調酒器而已，<hex:02100103>這樣多少也能為大家提供一些安慰。","0","0"
"600071","0","1","2","0","0","5665","0","0","1","1","1","6229","0","0","0","0","0","False","False","False","我無法理解為什麼要讓那麼年幼的孩子繼承王位。<hex:02100103>而且原本是理王武王共治，現在卻只有一個繼承人。<hex:02100103>算了算了，想這些也得不到答案，還是喝酒忘掉一切吧！","0","0"
"600070","0","1","2","0","0","4229","0","0","1","1","1","0","0","0","0","0","0","False","False","False","老實說，我一直覺得佐拉加王有點可怕。<hex:02100103>我小聲跟你說啊，其實我一點都不意外他會下令襲擊國民……<hex:02100103>唉，都是什麼事啊，還是喝酒把這些都忘掉吧。","0","0"
"600089","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","越是這種時候，越要好好確認物資才行。<hex:02100103>裡面那個的箱子是來自利姆薩．羅敏薩的，眼前這個是……<hex:02100103>咦？難道我弄反了？","0","0"
"600088","0","1","2","0","0","763","4218","0","1","1","1","0","605","0","0","0","0","False","False","False","古魯加大人能繼承王位是好事，<hex:02100103>但前路未明，有人會感到不安也是在所難免的。<hex:02100103>不過我倒是不怎麼擔心。","畢竟我去圖萊尤拉觀看過那個繼位典禮了。<hex:02100103>既然烏克．拉瑪特大人願意幫忙，那我也堅信，<hex:02100103>我們可以團結一心，向著嶄新的未來邁進。","0"
"600091","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","烏克．拉瑪特大人和柯納大人繼承了王位，<hex:02100103>其他國家都紛紛送來了祝福。<hex:02100103>相信今後與他國的交流會越發頻繁。","0","0"
"600090","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","今天也運來了很多貨物。<hex:02100103>從寄往貝殼亭的貨物當中能聞到調味料的香氣……<hex:02100103>哎呀不能走神了，得趕緊把送往王宮的貨物分揀出來才行。","0","0"
"600093","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這個港口今後也將繼續作為本國與外國的聯繫窗口。<hex:02100103>為了讓來訪的人都能感受到圖萊尤拉的好，<hex:02100103>我也必須努力工作才行。","0","0"
"600092","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然我盡可能地把還算完好的貨物集中到這了……<hex:02100103>不過有些貨箱的邊緣留有焦痕，希望裡面的東西別出問題……","0","0"
"600095","0","1","2","0","0","950","0","0","1","1","1","605","0","0","0","0","0","False","False","False","風波平息，我又能安心工作了。<hex:02100103>這都要感謝為大家取回和平的聯王大人和他們的夥伴！","0","0"
"600094","0","1","2","0","0","1041","0","0","1","1","1","0","0","0","0","0","0","False","False","False","老實說，我不知道發生了什麼……<hex:02100103>但萬幸的是，我沒有受到什麼傷害。<hex:02100103>我也只是一如既往地做著自己的工作而已。","0","0"
"600081","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","錦磚咖啡是人們休息放鬆的場所。<hex:02100103>如今在發生了那樣的慘劇之後，來這裡的人更多了，<hex:02100103>所以我會把煮咖啡這件事堅持下去。","只要能治癒大家的內心……<hex:02100103>那我做的事情就是有價值的。","0"
"600080","0","1","1","0","0","9072","0","0","1","1","1","605","0","0","0","0","0","False","False","False","正因為現在這個時候，才更應該想一些積極樂觀的事情。<hex:02100103>比如……如果能和障壁外面進行交易的話，<hex:02100103>相信大家就會逐漸恢復活力，忘掉過去的悲傷了吧？","0","0"
"600083","0","1","2","0","0","5533","0","0","1","1","1","0","0","0","0","0","0","False","False","False","原本應該保護我們的武王卻做出那種事……<hex:02100103>雖然我身邊親朋好友都平安無事，<hex:02100103>可其他人未必能逃過一劫……實在讓人開心不起來。","0","0"
"600082","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","之前斯菲恩大人時不時會光顧這裡，不過她並不是來喝咖啡的，<hex:02100103>只是帶著笑容看著聚在這裡休息的客人們。<hex:02100103>我會永遠記住那份笑容，堅持把這家咖啡廳經營下去。","0","0"
"600085","0","1","1","0","0","5591","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然我得以倖免於難，卻完全高興不起來。<hex:02100103>希望這些綠色能為受害者帶去一份慰藉……","0","0"
"600084","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","古魯加大人小小年紀便繼承了王位，<hex:02100103>身上的重擔可想而知……<hex:02100103>希望他不要勉強自己，偶爾也到大自然中安心休養一下。","0","0"
"600087","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","沒想到佐拉加大人居然會做出那種野蠻行徑……<hex:02100103>即使無法繼承古魯加加大人的王位，<hex:02100103>他先前也把這個國家治理得很好，奇蹟之子為什麼會走到這一步……","0","0"
"600086","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我聽說居住棟前的植被是斯菲恩陛下提議弄的。<hex:02100103>如今她離世了，我們更要好好維護這裡，<hex:02100103>將她給我們留下的珍貴回憶牢牢地記在心中。","0","0"
"600105","0","1","2","0","0","9003","0","0","1","1","1","0","0","0","0","0","0","False","False","False","越是這種時候，越應當保持一種積極樂觀的心態……！<hex:02100103>我會努力接待，至少讓來到這裡的客人們稍微開心一點。","0","0"
"600104","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然發生了很多事，但是這裡的夾餅的味道卻始終沒變。<hex:02100103>這種每日都能品嘗到的美味是構成平凡生活的點滴，<hex:02100103>是來之不易的安寧……能吃到這個真是太好了。","0","0"
"600107","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","啊，看樣子還是把支柱整個換掉比較好……<hex:02100103>雖然沒有受到直接攻擊，但還是被爆炸的氣浪波及，<hex:02100103>有點歪斜了。","0","0"
"600106","0","1","2","0","0","738","0","0","1","1","1","605","0","0","0","0","0","False","False","False","來來來，請不要客氣盡情地吃喝！<hex:02100103>為了慶祝聯王大人凱旋，本店還準備了特製雞尾酒！","0","0"
"600109","0","1","1","0","0","757","0","0","3","1","1","0","0","0","0","0","0","False","False","False","沒想到佐拉加大人失蹤了……<hex:02100103>但是我們的職責不會變，<hex:02100103>只需跟隨在新任聯王的身邊努力地保護這個國家。","0","0"
"600108","0","1","2","0","0","5695","0","0","1","1","1","605","0","0","0","0","0","False","False","False","這個國家今後也會在新任聯王的帶領下，<hex:02100103>不斷地發展壯大吧。<hex:02100103>我也會懷揣著對美好未來的期望努力工作的！","0","0"
"600111","0","1","1","0","0","0","0","0","3","1","1","0","0","0","0","0","0","False","False","False","沒想到敵首是佐拉加大人……<hex:02100103>但無論對手是誰，我們要做的事情都不會變，<hex:02100103>那就是留在這裡與柯納大人並肩作戰，保衛我們的國家。","0","0"
"600110","0","1","1","0","0","757","0","0","3","1","1","0","0","0","0","0","0","False","False","False","明明我們在，居然還讓圖萊尤拉陷入了危險當中……<hex:02100103>但是現在沒有時間懊惱自責，<hex:02100103>敵船仍在附近虎視眈眈，我們必須打起精神仔細警戒。","0","0"
"600097","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然有一些貨物損壞了，但好在並非全部如此。<hex:02100103>我們並沒有失去一切，一定可以重振旗鼓的。","0","0"
"600096","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","新的聯王大人如果要在外交方面傾注心力的話，<hex:02100103>我的工作也會變得更加忙碌吧……<hex:02100103>不過能多掙點錢倒也不是壞事。","0","0"
"600099","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","真沒想到是烏克．拉瑪特大人和柯納大人繼了位……<hex:02100103>老實說這個結果很出乎意料，但還是要恭喜新聯王的誕生。<hex:02100103>乾脆來喝一杯吧！","0","0"
"600098","0","1","2","0","0","5695","0","0","1","1","1","605","0","0","0","0","0","False","False","False","聯王大人他們好不容易為大家取回了和平，<hex:02100103>我也得打起精神，努力工作才行！<hex:02100103>今天也有好多來自國外的貨物啊！","0","0"
"600101","0","1","1","0","0","765","0","0","1","1","1","605","0","0","0","0","0","False","False","False","聽說你也跟聯王大人並肩作戰了？<hex:02100103>謝謝，多虧了你們，我才能在這安心享用美味的夾餅！","0","0"
"600100","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","那些奇怪的機器兵襲擊了我們，它們到底是從哪來的？<hex:02100103>圖萊尤拉今後怎麼辦啊……","0","0"
"600103","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我們比較幸運，沒有受傷。<hex:02100103>所以才可以像這樣吃東西，<hex:02100103>可是卻有很多人再也吃不到這裡的夾餅了……","0","0"
"600102","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","烏克．拉瑪特大人也很喜歡這裡的夾餅。<hex:02100103>明明都已經是武王了，卻沒有什麼架子。","0","0"
"600121","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我、我的菜沒事吧？！<hex:02100103>我實在不想我的菜園出事，一步都不想離開……<hex:02100103>明明還有孩子們需要我看顧呢，唉……","0","0"
"600120","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","為了今後能夠保護好自己的家鄉，<hex:02100103>大家參加模擬戰時的態度都變得格外認真了。<hex:02100103>誰都不想再看到有人在自己眼前倒下。","0","0"
"600123","0","1","2","0","0","5696","0","0","1","1","1","605","0","0","0","0","0","False","False","False","當年那個幼小的烏克．拉瑪特大人如今也已經長大成人了。<hex:02100103>聽說古魯加加大人要隱退的時候我還著實吃了一驚，<hex:02100103>不過現在看起來應該不需要擔心了。","0","0"
"600122","0","1","2","0","0","5695","0","0","1","1","1","605","0","0","0","0","0","False","False","False","嗯，馬上就要到收穫期了啊。<hex:02100103>這裡的蔬菜會供應到緹姨家的店。<hex:02100103>可以的話，你也去嘗嘗緹姨家的夾餅吧！","0","0"
"600125","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我原本對這個國家的未來一片迷茫，不過現在總算能放心了。<hex:02100103>自從繼位儀式以來，各種情況就接踵而至……<hex:02100103>果然平靜無波的日子才是福啊。","0","0"
"600124","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這個國家剛剛迎來新的聯王，就發生了這樣的事情。<hex:02100103>看來要等局勢穩定下來還有很長的路要走……","0","0"
"600127","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","因為之前的襲擊，所以現在全城處於戒嚴中。<hex:02100103>不過是你們的話就沒問題了，請通行。","0","0"
"600126","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","你是武王參加繼位儀式時的協助者吧。<hex:02100103>你的活躍表現我們也有所耳聞。<hex:02100103>請自由通行。","0","0"
"600113","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","怎麼會出這種事……<hex:02100103>這座心火塔過去是用於警戒大陸北部的監視塔。<hex:02100103>現在它或許又該承擔起原有的職責了……","0","0"
"600112","0","1","1","0","0","0","0","0","3","1","1","0","0","0","0","0","0","False","False","False","雖然被之前的襲擊打了個措手不及，但我們不會再重蹈覆轍。<hex:02100103>今後必須進一步加強戒備才行。","0","0"
"600115","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我準備跟高層交涉一下，<hex:02100103>看能不能把心火塔重新作為監視塔使用。<hex:02100103>為了避免再次遭到襲擊，防患於未然總是好的。","0","0"
"600114","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我也聽了武王的演講。<hex:02100103>武王有如此覺悟，那我們也不能輕易放棄。<hex:02100103>即使再痛苦，我們也要為了勝利而戰！","0","0"
"600117","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然之前每天都在訓練，可沒想到真的會迎來實戰的一天。<hex:02100103>面對從未見過的敵人，我的手還是不自覺地發抖了……<hex:02100103>真是慚愧。","0","0"
"600116","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","不是雙頭的輝鱗族，而是讓兩人共同擔任聯王啊。<hex:02100103>治國並非易事，的確沒有必要讓誰獨自揹負這個重擔。","0","0"
"600119","0","1","2","0","0","1041","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然之前訓練過如何跟比自己體型更大的魔物戰鬥，<hex:02100103>但是對手是使用未知武器的機器兵時，又該如何戰鬥呢？","0","0"
"600118","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","經歷了那次襲擊之後我才切身地體會到，<hex:02100103>和平是多麼的來之不易。<hex:02100103>我們要時刻警戒，靠自己的雙手來守護這份和平。","0","0"
"600137","0","1","2","0","0","5533","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我會追隨著新任理王柯納大人的腳步，<hex:02100103>為了這個國家的發展鞠躬盡瘁。","0","0"
"600136","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","在理王沉睡期間，<hex:02100103>我們智理院也對體制進行了調整，以保證一切都能正常運作。","0","0"
"600139","0","1","2","0","0","5533","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我們準備以外國的事例作為參考，<hex:02100103>和兩位聯王一起摸索今後的道路，讓這個國家變得更好。","0","0"
"600138","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","既然戰爭已經無法避免，那智理院自然也該做好應做之事。<hex:02100103>為了讓武王他們能心無旁騖地戰鬥，我們會全力做好分內之事。","0","0"
"600141","0","1","1","0","0","5591","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我本以為從圖萊尤拉建國後，紛爭就已離我們遠去……<hex:02100103>和平持續得太久了，我們失去了對戰爭的警惕和應對能力。","0","0"
"600140","0","1","1","0","0","765","0","0","1","1","1","605","0","0","0","0","0","False","False","False","你是國外來的吧？<hex:02100103>那一定要嘗嘗這裡的夾餅。<hex:02100103>這是圖萊尤拉引以為傲的傳統美味。","0","0"
"600143","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然最近緹姨家的塔可餅很受歡迎，<hex:02100103>不過我還是不自覺地來到了貝殼亭。<hex:02100103>大概是因為習慣了的味道更能讓內心平靜下來吧。","0","0"
"600142","0","1","1","0","0","765","0","0","1","1","1","605","0","0","0","0","0","False","False","False","終於又回到了往昔的日常生活。<hex:02100103>或許這個國家今後還會發生改變，<hex:02100103>但不管怎麼說，和平都是最可貴的。","0","0"
"600129","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","前面就是沃洛克聯王宮。<hex:02100103>武王和理王都很期待你的到訪。","0","0"
"600128","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","在武王回來之前，我們會一直負責守護聯王宮。<hex:02100103>請各位安心在前線奮戰，這裡就交給我們吧。","0","0"
"600131","0","1","2","0","0","5533","0","0","1","1","1","0","0","0","0","0","0","False","False","False","真沒想到會有那樣的兵器襲擊過來。<hex:02100103>光是保護身邊的人逃離就已經很吃力了……<hex:02100103>這讓我再次體會到自己還尚未成熟。","0","0"
"600130","0","1","2","0","0","767","0","0","1","1","1","0","0","0","0","0","0","False","False","False","是 <hex:022C0DFF07022903EB0203FF02200203> 啊。<hex:02100103>怎麼樣？在圖拉爾的狩獵差不多也習慣了吧？","0","0"
"600133","0","1","2","0","0","4219","0","0","1","1","1","605","0","0","0","0","0","False","False","False","呵呵呵，莊稼生長得都很不錯吧？<hex:02100103>如你所見，這裡的田地能夠吹到海風，<hex:02100103>所以培育方式上也下了一番工夫。","0","0"
"600132","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","為了活下去而狩獵，在狩獵中編織生路。<hex:02100103>只有明白生命的可貴，才能通曉狩獵的意義。<hex:02100103>希望你今後能將這些謹記在心，努力狩獵。","0","0"
"600135","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","如今這裡已經恢復了和平，我也可以好好照顧田地了。<hex:02100103>雖然因為襲擊一部分莊稼受損，<hex:02100103>但並不是全部，真是謝天謝地。","0","0"
"600134","0","1","2","0","0","4218","0","0","1","1","1","612","0","0","0","0","0","False","False","False","嗯，一想到有可能再次遭到襲擊我就寢食難安啊。<hex:02100103>如果我倒下了，誰來照顧這片田地呢……","0","0"
"600153","0","1","1","0","0","755","755","0","1","1","1","0","0","0","0","0","0","False","False","False","聽說方案玖發生了大規模暴動，<hex:02100103>大量機器兵襲擊市民……","用軍隊的兵器傷害自己的國民，這個國家今後會何去何從呢？<hex:02100103>唉，想想都發愁，必須得喝點酒才行。<hex:02100103>你要不要也陪我喝點？","0"
"600152","0","1","2","0","0","4218","0","0","1","1","1","624","0","0","0","0","0","False","False","False","雖然艱難的日子已經過去了，但我們更要保持警惕。<hex:02100103>未雨綢繆是最重要的。","0","0"
"600155","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","聽說方案玖有機器兵引發暴動。<hex:02100103>幸運的是這裡並沒有發生類似的慘劇……<hex:02100103>但想想果然還是免不了害怕。","0","0"
"600154","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","斯菲恩大人不在了……<hex:02100103>我很難用語言表達現在的複雜心情……","她是那麼親切，時常會跟正在釣魚的我搭話，<hex:02100103>還興致勃勃地聽我聊關於魚類的話題……<hex:02100103>我現在還能清晰地回想起她那時的笑容。","0"
"600157","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我這樣不喜歡室外工作的人，<hex:02100103>卻因外出搞研究逃過了塔內的那場浩劫，真是諷刺啊。","我也是軍事領域的研究者，<hex:02100103>難免會因這回事件產生聯想，<hex:02100103>擔心自己的研究是否會在將來引發這種災禍……","0"
"600156","0","1","2","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","如果年幼的古魯加大人繼承王位，<hex:02100103>這個國家今後會變成什麼樣呢……","雖然像我這樣的清潔工也不用擔心會沒了工作……<hex:02100103>但要是社會一直不穩定，人們也沒辦法安心工作。","0"
"600159","0","1","2","0","0","763","4218","0","1","1","1","0","605","0","0","0","0","False","False","False","你也是來休息的嗎？<hex:02100103>我們正在談論這個國家的未來。<hex:02100103>古魯加大人繼承了王位，烏克．拉瑪特大人則成為了監護人。","雖然對此人們看法不一，但我卻完全不擔心。<hex:02100103>我相信繼承了古魯加加大人意志的烏克．拉瑪特大人，<hex:02100103>一定會讓這個國家越來越好。","0"
"600158","0","1","2","0","0","5695","0","0","1","1","1","0","605","0","0","0","0","False","False","False","你也在休息嗎？<hex:02100103>剛好我們正在聊之前塔內發生的事件……<hex:02100103>聽說是斯菲恩大人和她的客人阻止了那些襲擊市民的機器兵。","客人……說的就是你和你的夥伴吧？<hex:02100103>真的非常感謝。","0"
"600145","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","沒想到會發生這種事……<hex:02100103>不過烏克．拉瑪特大人他們也蠻不容易的，明明才剛上任。<hex:02100103>希望事情能早點平息吧。","0","0"
"600144","0","1","1","0","0","765","0","0","1","1","1","605","0","0","0","0","0","False","False","False","經常能在這家店裡見到烏克．拉瑪特大人。<hex:02100103>她還會跟像我這樣的普通市民搭話……<hex:02100103>如果她成為了新任國王，相信這個國家一定會變得更好。","0","0"
"600147","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖說避難或許才是個更好的選擇，<hex:02100103>不過我還是想再努力一下……<hex:02100103>我可不想中斷交易，把好不容易建立的信賴關係給毀了。","0","0"
"600146","0","1","1","0","0","651","0","0","1","1","1","0","0","0","0","0","0","False","False","False","前段時間烏克．拉瑪特大人微服私訪來了這裡。<hex:02100103>雖說一眼就能看出是她了……<hex:02100103>呵呵，不過看到她這麼有精神就很好。","0","0"
"600149","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","戰場瞬息萬變。<hex:02100103>為了能隨時應對各種狀況，<hex:02100103>我需要時刻讓頭腦保持冷靜。","0","0"
"600148","0","1","2","0","0","9003","0","0","1","1","1","605","0","0","0","0","0","False","False","False","好，接下來得加把勁了！<hex:02100103>如今也沒什麼需要擔心的了，得努力為經濟做貢獻才行！","0","0"
