"0","TEXT_DUNGEONDEEPDUNGEON2_00000_KYUSEI_000_000","(-傳統裝束的男子-)居然能輕鬆突破10層。<hex:02100103>真不愧是光之戰士啊。"
"1","TEXT_DUNGEONDEEPDUNGEON2_00000_KYUSEI_000_001","(-傳統裝束的男子-)啊，所謂的光之戰士，<hex:02100103>就是那位艾奧傑亞出身的英雄的稱號。<hex:02100103>據說<hex:02080DE905FF04E5A5B9FF04E4BB9603>曾經打倒了擁有漆黑的王狼稱號的帝國將軍……"
"2","TEXT_DUNGEONDEEPDUNGEON2_00000_RASHO_000_002","你對西方的情況倒是蠻熟悉的啊。<hex:02100103>這些情報你從哪裡打聽到的？"
"3","TEXT_DUNGEONDEEPDUNGEON2_00000_RASHO_000_003","哼，你的秘密可真是夠多的。<hex:02100103>……之後就交給你了。"
"4","TEXT_DUNGEONDEEPDUNGEON2_00000_KYUSEI_000_004","(-傳統裝束的男子-)來吧，來展示一下吧。<hex:02100103>你能被稱為英雄的那種力量……"
"5","TEXT_DUNGEONDEEPDUNGEON2_00000_KYUSEI_000_010","(-傳統裝束的男子-)艾奧傑亞的英雄突破20層了。<hex:02100103>應該會馬上到達這裡。<hex:02100103>請你做好迎戰的準備……"
"6","TEXT_DUNGEONDEEPDUNGEON2_00000_KYUSEI_000_011","(-傳統裝束的男子-)是我失禮了。<hex:02100103>看來根本用不著我插嘴呢。<hex:02100103>那麼，請你隨意吧……"
